Date,Close,Mean,Median,Up/Down,Gain%/Loss%
2008-09-23,300.19,409.76,422.23,-9.97,-3.21
2008-09-24,259.56,409.61,421.91,-40.63,-13.53
2008-09-25,269.37,409.47,421.27,9.81,3.78
2008-09-26,257.44,409.32,420.64,-11.93,-4.43
2008-09-29,286.66,409.2,420.33,29.22,11.35
2008-09-30,292.09,409.08,420.03,5.43,1.89
2008-10-01,296.45,408.97,419.95,4.36,1.49
2008-10-02,265.99,408.83,419.87,-30.46,-10.27
2008-10-03,277.78,408.7,419.8,11.79,4.43
2008-10-06,279.43,408.57,419.73,1.65,0.59
2008-10-07,283.49,408.45,419.63,4.06,1.45
2008-10-08,283.99,408.32,419.53,0.5,0.18
2008-10-09,309.44,408.23,419.43,25.45,8.96
2008-10-10,305.97,408.13,419.33,-3.47,-1.12
2008-10-13,314.9,408.03,419.33,8.93,2.92
2008-10-14,316.47,407.94,419.33,1.57,0.5
2008-10-15,310.67,407.85,419.22,-5.8,-1.83
2008-10-16,329.5,407.77,419.1,18.83,6.06
2008-10-17,315.24,407.68,418.89,-14.26,-4.33
2008-10-20,320.35,407.6,418.69,5.11,1.62
2008-10-21,310.17,407.5,418.68,-10.18,-3.18
2008-10-22,309.5,407.4,418.66,-0.67,-0.22
2008-10-23,298.02,407.3,418.5,-11.48,-3.71
2008-10-24,306.34,407.2,418.34,8.32,2.79
2008-10-27,300.36,407.1,418.27,-5.98,-1.95
2008-10-28,301.38,406.99,418.2,1.02,0.34
2008-10-29,303.11,406.89,418.2,1.73,0.57
2008-10-30,311.0,406.8,418.2,7.89,2.6
2008-10-31,321.32,406.71,418.0,10.32,3.32
2008-11-03,331.24,406.64,417.81,9.92,3.09
2008-11-04,334.06,406.57,417.65,2.82,0.85
2008-11-05,330.91,406.5,417.49,-3.15,-0.94
2008-11-06,312.69,406.41,417.37,-18.22,-5.51
2008-11-07,320.6,406.32,417.25,7.91,2.53
2008-11-10,300.97,406.22,416.86,-19.63,-6.12
2008-11-11,303.58,406.12,416.47,2.61,0.87
2008-11-12,299.67,406.02,416.44,-3.91,-1.29
2008-11-13,299.5,405.92,416.41,-0.17,-0.06
2008-11-14,303.08,405.82,416.09,3.58,1.2
2008-11-17,309.35,405.73,415.77,6.27,2.07
2008-11-18,324.7,405.65,415.49,15.35,4.96
2008-11-19,328.0,405.57,415.21,3.3,1.02
2008-11-20,331.48,405.5,415.03,3.48,1.06
2008-11-21,352.33,405.45,414.86,20.85,6.29
2008-11-24,343.32,405.39,414.72,-9.01,-2.56
2008-11-25,348.8,405.34,414.57,5.48,1.6
2008-11-26,340.57,405.28,414.53,-8.23,-2.36
2008-11-28,343.0,405.22,414.49,2.43,0.71
2008-12-01,343.0,405.16,414.29,0.0,0.0
2008-12-02,355.38,405.11,414.09,12.38,3.61
2008-12-03,381.0,405.09,413.47,25.62,7.21
2008-12-04,358.51,405.04,412.85,-22.49,-5.9
2008-12-05,363.05,405.0,412.33,4.54,1.27
2008-12-08,362.99,404.97,411.81,-0.06,-0.02
2008-12-09,342.66,404.91,411.76,-20.33,-5.6
2008-12-10,353.38,404.86,411.72,10.72,3.13
2008-12-11,342.64,404.8,411.72,-10.74,-3.04
2008-12-12,348.92,404.75,411.71,6.28,1.83
2008-12-15,330.06,404.68,411.44,-18.86,-5.41
2008-12-16,349.62,404.62,411.18,19.56,5.93
2008-12-17,341.64,404.56,411.09,-7.98,-2.28
2008-12-18,352.49,404.52,411.0,10.85,3.18
2008-12-19,337.99,404.45,410.82,-14.5,-4.11
2008-12-22,340.7,404.39,410.65,2.71,0.8
2008-12-23,325.48,404.32,410.65,-15.22,-4.47
2008-12-24,329.0,404.25,410.65,3.52,1.08
2008-12-26,305.64,404.16,410.31,-23.36,-7.1
2008-12-29,310.19,404.07,409.98,4.55,1.49
2008-12-30,290.89,403.96,409.98,-19.3,-6.22
2008-12-31,310.5,403.87,409.98,19.61,6.74
