Date,Close,Mean,Median,Up/Down,Gain%/Loss%
1967-06-05,847.77,760.55,737.86,-15.54,-1.8
1967-06-06,862.71,760.61,737.9,14.94,1.76
1967-06-07,869.19,760.66,737.94,6.48,0.75
1967-06-08,873.2,760.72,737.96,4.01,0.46
1967-06-09,874.89,760.79,737.98,1.69,0.19
1967-06-12,878.93,760.85,737.98,4.04,0.46
1967-06-13,886.15,760.92,737.98,7.22,0.82
1967-06-14,880.61,760.98,738.15,-5.54,-0.63
1967-06-15,883.26,761.04,738.33,2.65,0.3
1967-06-16,885.0,761.11,738.39,1.74,0.2
1967-06-19,884.54,761.18,738.46,-0.46,-0.05
1967-06-20,880.61,761.24,739.14,-3.93,-0.44
1967-06-21,877.66,761.3,739.83,-2.95,-0.33
1967-06-22,875.69,761.36,739.91,-1.97,-0.22
1967-06-23,877.37,761.42,740.0,1.68,0.19
1967-06-26,872.11,761.48,740.07,-5.26,-0.6
1967-06-27,869.39,761.54,740.13,-2.72,-0.31
1967-06-28,868.87,761.6,740.13,-0.52,-0.06
1967-06-29,861.94,761.65,740.13,-6.93,-0.8
1967-06-30,860.26,761.7,740.19,-1.68,-0.19
1967-07-03,859.69,761.75,740.26,-0.57,-0.07
1967-07-05,864.94,761.81,740.3,5.25,0.61
1967-07-06,864.02,761.86,740.34,-0.92,-0.11
1967-07-07,869.05,761.92,740.38,5.03,0.58
1967-07-10,875.52,761.98,740.43,6.47,0.74
1967-07-11,879.45,762.04,740.49,3.93,0.45
1967-07-12,878.7,762.1,740.56,-0.75,-0.09
1967-07-13,878.53,762.16,740.78,-0.17,-0.02
1967-07-14,882.05,762.23,741.0,3.52,0.4
1967-07-17,882.74,762.29,741.38,0.69,0.08
1967-07-18,896.09,762.36,741.76,13.35,1.51
1967-07-19,903.32,762.44,741.8,7.23,0.81
1967-07-20,908.69,762.51,741.84,5.37,0.59
1967-07-21,909.56,762.59,741.95,0.87,0.1
1967-07-24,904.53,762.66,742.06,-5.03,-0.55
1967-07-25,901.29,762.74,742.12,-3.24,-0.36
1967-07-26,903.14,762.81,742.19,1.85,0.21
1967-07-27,903.14,762.88,742.71,0.0,0.0
1967-07-28,901.53,762.96,743.22,-1.61,-0.18
1967-07-31,904.24,763.03,743.37,2.71,0.3
1967-08-01,912.97,763.11,743.52,8.73,0.97
1967-08-02,922.27,763.19,743.56,9.3,1.02
1967-08-03,921.98,763.28,743.6,-0.29,-0.03
1967-08-04,923.77,763.36,743.64,1.79,0.19
1967-08-07,920.37,763.44,743.69,-3.4,-0.37
1967-08-08,922.45,763.53,743.78,2.08,0.23
1967-08-09,926.72,763.61,743.86,4.27,0.46
1967-08-10,925.22,763.69,743.88,-1.5,-0.16
1967-08-11,920.65,763.78,743.9,-4.57,-0.49
1967-08-14,916.32,763.86,743.96,-4.33,-0.47
1967-08-15,919.15,763.94,744.03,2.83,0.31
1967-08-16,915.68,764.02,744.14,-3.47,-0.38
1967-08-17,918.23,764.1,744.25,2.55,0.28
1967-08-18,919.04,764.18,744.29,0.81,0.09
1967-08-21,912.27,764.25,744.32,-6.77,-0.74
1967-08-22,907.48,764.33,744.69,-4.79,-0.53
1967-08-23,905.11,764.4,745.06,-2.37,-0.26
1967-08-24,898.46,764.47,745.36,-6.65,-0.73
1967-08-25,894.07,764.54,745.66,-4.39,-0.49
1967-08-28,894.71,764.61,745.81,0.64,0.07
1967-08-29,894.76,764.67,745.96,0.05,0.01
1967-08-30,893.72,764.74,746.22,-1.04,-0.12
1967-08-31,901.29,764.81,746.48,7.57,0.85
1967-09-01,901.18,764.88,746.76,-0.11,-0.01
1967-09-05,904.13,764.95,747.04,2.95,0.33
1967-09-06,906.96,765.03,747.12,2.83,0.31
1967-09-07,908.17,765.1,747.21,1.21,0.13
1967-09-08,907.54,765.17,747.83,-0.63,-0.07
1967-09-11,909.62,765.25,748.45,2.08,0.23
1967-09-12,911.75,765.32,748.84,2.13,0.23
1967-09-13,923.77,765.41,749.22,12.02,1.32
1967-09-14,929.44,765.49,749.41,5.67,0.61
1967-09-15,933.48,765.58,749.61,4.04,0.43
1967-09-18,938.74,765.67,749.91,5.26,0.56
1967-09-19,930.07,765.75,750.21,-8.67,-0.92
1967-09-20,929.79,765.84,750.37,-0.28,-0.03
1967-09-21,930.48,765.92,750.52,0.69,0.07
1967-09-22,934.35,766.01,750.56,3.87,0.42
1967-09-25,943.08,766.1,750.6,8.73,0.93
1967-09-26,937.18,766.19,750.68,-5.9,-0.63
1967-09-27,933.14,766.27,750.77,-4.04,-0.43
1967-09-28,929.38,766.36,750.79,-3.76,-0.4
1967-09-29,926.66,766.44,750.81,-2.72,-0.29
1967-10-02,921.0,766.52,750.96,-5.66,-0.61
1967-10-03,924.47,766.6,751.11,3.47,0.38
1967-10-04,921.29,766.68,751.45,-3.18,-0.34
1967-10-05,927.13,766.76,751.8,5.84,0.63
1967-10-06,928.74,766.84,751.81,1.61,0.17
1967-10-09,933.31,766.93,751.82,4.57,0.49
1967-10-10,926.61,767.01,751.87,-6.7,-0.72
1967-10-11,920.25,767.09,751.91,-6.36,-0.69
1967-10-12,913.2,767.16,752.11,-7.05,-0.77
1967-10-13,918.17,767.24,752.31,4.97,0.54
1967-10-16,908.52,767.31,753.02,-9.65,-1.05
1967-10-17,904.36,767.38,753.73,-4.16,-0.46
1967-10-18,903.49,767.45,753.75,-0.87,-0.1
1967-10-19,903.72,767.52,753.77,0.23,0.03
1967-10-20,896.73,767.58,754.14,-6.99,-0.77
1967-10-23,894.65,767.65,754.51,-2.08,-0.23
1967-10-24,888.18,767.71,754.85,-6.47,-0.72
1967-10-25,886.73,767.77,755.19,-1.45,-0.16
1967-10-26,890.89,767.83,755.21,4.16,0.47
1967-10-27,888.18,767.89,755.23,-2.71,-0.3
1967-10-30,886.62,767.95,755.34,-1.56,-0.18
1967-10-31,879.74,768.01,755.45,-6.88,-0.78
1967-11-01,867.08,768.06,755.48,-12.66,-1.44
1967-11-02,864.83,768.11,755.51,-2.25,-0.26
1967-11-03,856.62,768.15,755.56,-8.21,-0.95
1967-11-06,855.29,768.2,755.61,-1.33,-0.16
1967-11-08,849.57,768.24,756.24,-5.72,-0.67
1967-11-09,856.97,768.28,756.86,7.4,0.87
1967-11-10,862.81,768.33,757.04,5.84,0.68
1967-11-13,859.74,768.38,757.21,-3.07,-0.36
1967-11-14,852.4,768.42,757.32,-7.34,-0.85
1967-11-15,855.18,768.46,757.43,2.78,0.33
1967-11-16,859.74,768.51,757.69,4.56,0.53
1967-11-17,862.11,768.56,757.96,2.37,0.28
1967-11-20,857.78,768.6,758.13,-4.33,-0.5
1967-11-21,870.95,768.65,758.3,13.17,1.54
1967-11-22,874.02,768.71,758.46,3.07,0.35
1967-11-24,877.6,768.76,758.63,3.58,0.41
1967-11-27,882.11,768.82,758.86,4.51,0.51
1967-11-28,884.88,768.88,759.08,2.77,0.31
1967-11-29,883.15,768.93,759.16,-1.73,-0.2
1967-11-30,875.81,768.99,759.25,-7.34,-0.83
1967-12-01,879.16,769.04,759.32,3.35,0.38
1967-12-04,883.5,769.1,759.39,4.34,0.49
1967-12-05,888.12,769.16,759.64,4.62,0.52
1967-12-06,892.28,769.22,759.9,4.16,0.47
1967-12-07,892.22,769.28,760.03,-0.06,-0.01
1967-12-08,887.25,769.34,760.17,-4.97,-0.56
1967-12-11,882.05,769.4,760.19,-5.2,-0.59
1967-12-12,881.3,769.46,760.21,-0.75,-0.09
1967-12-13,882.34,769.51,760.23,1.04,0.12
1967-12-14,883.44,769.57,760.25,1.1,0.12
1967-12-15,880.61,769.62,760.38,-2.83,-0.32
1967-12-18,881.65,769.68,760.5,1.04,0.12
1967-12-19,881.36,769.74,761.07,-0.29,-0.03
1967-12-20,886.9,769.79,761.64,5.54,0.63
1967-12-21,888.35,769.85,761.86,1.45,0.16
1967-12-22,887.37,769.91,762.08,-0.98,-0.11
1967-12-26,888.12,769.97,762.52,0.75,0.08
1967-12-27,894.94,770.03,762.95,6.82,0.77
1967-12-28,897.83,770.1,762.95,2.89,0.32
1967-12-29,905.11,770.16,762.95,7.28,0.81
1968-01-02,906.84,770.23,763.07,1.73,0.19
1968-01-03,904.13,770.3,763.19,-2.71,-0.3
1968-01-04,899.39,770.36,763.53,-4.74,-0.52
1968-01-05,901.24,770.43,763.86,1.85,0.21
1968-01-08,908.92,770.49,763.86,7.68,0.85
1968-01-09,908.29,770.56,763.86,-0.63,-0.07
1968-01-10,903.95,770.63,764.97,-4.34,-0.48
1968-01-11,899.79,770.69,766.08,-4.16,-0.46
1968-01-12,898.98,770.76,766.23,-0.81,-0.09
1968-01-15,892.74,770.82,766.38,-6.24,-0.69
1968-01-16,887.14,770.87,766.7,-5.6,-0.63
1968-01-17,883.78,770.93,767.03,-3.36,-0.38
1968-01-18,882.8,770.99,767.12,-0.98,-0.11
1968-01-19,880.32,771.04,767.21,-2.48,-0.28
1968-01-22,871.71,771.09,767.44,-8.61,-0.98
1968-01-23,864.77,771.13,767.68,-6.94,-0.8
1968-01-24,862.23,771.18,768.6,-2.54,-0.29
1968-01-25,864.25,771.23,769.51,2.02,0.23
1968-01-26,865.06,771.27,770.61,0.81,0.09
1968-01-29,863.67,771.32,771.71,-1.39,-0.16
1968-01-30,859.57,771.36,771.72,-4.1,-0.47
1968-01-31,855.47,771.4,771.73,-4.1,-0.48
1968-02-01,861.36,771.45,772.19,5.89,0.69
1968-02-02,863.56,771.49,772.66,2.2,0.26
1968-02-05,861.13,771.54,772.79,-2.43,-0.28
1968-02-06,861.25,771.58,772.93,0.12,0.01
1968-02-07,859.92,771.62,772.98,-1.33,-0.15
1968-02-08,850.32,771.66,773.03,-9.6,-1.12
1968-02-09,840.04,771.69,773.08,-10.28,-1.21
1968-02-13,831.77,771.72,773.12,-8.27,-0.98
1968-02-14,837.38,771.76,773.67,5.61,0.67
1968-02-15,839.23,771.79,774.22,1.85,0.22
1968-02-16,836.34,771.82,774.28,-2.89,-0.34
1968-02-19,838.65,771.85,774.33,2.31,0.28
1968-02-20,843.1,771.89,774.39,4.45,0.53
1968-02-21,849.23,771.93,774.46,6.13,0.73
1968-02-23,849.8,771.96,774.48,0.57,0.07
1968-02-26,841.77,772.0,774.49,-8.03,-0.94
1968-02-27,846.68,772.03,774.6,4.91,0.58
1968-02-28,844.72,772.07,774.71,-1.96,-0.23
1968-02-29,840.5,772.1,774.8,-4.22,-0.5
1968-03-01,840.44,772.14,774.88,-0.06,-0.01
1968-03-04,830.56,772.16,775.21,-9.88,-1.18
1968-03-05,827.03,772.19,775.55,-3.53,-0.43
1968-03-06,837.21,772.22,775.62,10.18,1.23
1968-03-07,836.22,772.25,775.69,-0.99,-0.12
1968-03-08,835.24,772.28,775.71,-0.98,-0.12
1968-03-11,843.04,772.32,775.72,7.8,0.93
1968-03-12,843.22,772.35,775.92,0.18,0.02
1968-03-13,842.23,772.39,776.13,-0.99,-0.12
1968-03-14,830.91,772.42,776.29,-11.32,-1.34
1968-03-15,837.55,772.45,776.44,6.64,0.8
1968-03-18,840.09,772.48,776.5,2.54,0.3
1968-03-19,832.99,772.51,776.55,-7.1,-0.85
1968-03-20,830.85,772.54,776.97,-2.14,-0.26
1968-03-21,825.13,772.56,777.39,-5.72,-0.69
1968-03-22,826.05,772.59,777.78,0.92,0.11
1968-03-25,827.27,772.62,778.17,1.22,0.15
1968-03-26,831.54,772.64,778.53,4.27,0.52
1968-03-27,836.57,772.67,778.89,5.03,0.6
1968-03-28,835.12,772.7,779.72,-1.45,-0.17
1968-03-29,840.67,772.74,780.56,5.55,0.66
1968-04-01,861.25,772.78,780.75,20.58,2.45
1968-04-02,863.96,772.82,780.95,2.71,0.31
1968-04-03,869.11,772.87,781.13,5.15,0.6
1968-04-04,872.52,772.92,781.31,3.41,0.39
1968-04-05,865.81,772.96,781.83,-6.71,-0.77
1968-04-08,884.42,773.02,782.34,18.61,2.15
1968-04-10,892.63,773.07,782.47,8.21,0.93
1968-04-11,905.69,773.14,782.6,13.06,1.46
1968-04-15,910.19,773.2,782.73,4.5,0.5
1968-04-16,906.78,773.27,782.86,-3.41,-0.37
1968-04-17,908.17,773.33,782.95,1.39,0.15
1968-04-18,909.21,773.4,783.04,1.04,0.11
1968-04-19,897.65,773.46,783.04,-11.56,-1.27
1968-04-22,891.99,773.51,783.04,-5.66,-0.63
1968-04-23,897.48,773.57,783.17,5.49,0.62
1968-04-24,898.46,773.63,783.3,0.98,0.11
1968-04-25,905.57,773.7,783.37,7.11,0.79
1968-04-26,906.03,773.76,783.44,0.46,0.05
1968-04-29,908.34,773.82,783.56,2.31,0.25
1968-04-30,912.22,773.89,783.68,3.88,0.43
1968-05-01,913.2,773.96,784.2,0.98,0.11
1968-05-02,918.05,774.02,784.72,4.85,0.53
1968-05-03,919.21,774.09,785.03,1.16,0.13
1968-05-06,914.53,774.16,785.34,-4.68,-0.51
1968-05-07,919.9,774.23,785.34,5.37,0.59
1968-05-08,918.86,774.3,785.34,-1.04,-0.11
1968-05-09,911.35,774.36,785.35,-7.51,-0.82
1968-05-10,912.91,774.43,785.35,1.56,0.17
1968-05-13,909.96,774.49,785.52,-2.95,-0.32
1968-05-14,908.06,774.56,785.69,-1.9,-0.21
1968-05-15,907.82,774.62,786.02,-0.24,-0.03
1968-05-16,903.72,774.68,786.35,-4.1,-0.45
1968-05-17,898.98,774.74,786.38,-4.74,-0.52
1968-05-20,894.19,774.8,786.41,-4.79,-0.53
1968-05-21,896.32,774.86,786.41,2.13,0.24
1968-05-22,896.79,774.91,786.41,0.47,0.05
1968-05-23,893.15,774.97,786.86,-3.64,-0.41
1968-05-24,895.28,775.03,787.3,2.13,0.24
1968-05-27,891.6,775.08,787.5,-3.68,-0.41
1968-05-28,896.78,775.14,787.69,5.18,0.58
1968-05-29,895.21,775.2,787.72,-1.57,-0.18
1968-05-31,899.0,775.25,787.75,3.79,0.42
1968-06-03,905.38,775.32,787.76,6.38,0.71
1968-06-04,916.63,775.38,787.78,11.25,1.24
1968-06-05,907.42,775.44,788.1,-9.21,-1.0
1968-06-06,910.13,775.51,788.41,2.71,0.3
1968-06-07,914.88,775.57,788.5,4.75,0.52
1968-06-10,913.38,775.64,788.58,-1.5,-0.16
1968-06-11,917.95,775.71,788.64,4.57,0.5
1968-06-13,913.86,775.77,788.71,-4.09,-0.45
1968-06-14,913.62,775.84,789.09,-0.24,-0.03
1968-06-17,903.45,775.9,789.47,-10.17,-1.11
1968-06-18,900.2,775.95,789.61,-3.25,-0.36
1968-06-20,898.28,776.01,789.75,-1.92,-0.21
1968-06-21,900.93,776.07,789.94,2.65,0.3
1968-06-24,901.83,776.13,790.14,0.9,0.1
1968-06-25,901.41,776.19,790.37,-0.42,-0.05
1968-06-27,898.76,776.24,790.59,-2.65,-0.29
1968-06-28,897.8,776.3,790.78,-0.96,-0.11
1968-07-01,896.35,776.36,790.97,-1.45,-0.16
1968-07-02,896.84,776.41,791.06,0.49,0.05
1968-07-03,903.51,776.47,791.14,6.67,0.74
1968-07-08,912.6,776.54,791.37,9.09,1.01
1968-07-09,920.42,776.6,791.59,7.82,0.86
1968-07-11,922.82,776.67,791.59,2.4,0.26
1968-07-12,922.46,776.74,791.59,-0.36,-0.04
1968-07-15,923.72,776.81,791.59,1.26,0.14
1968-07-16,921.2,776.88,791.59,-2.52,-0.27
1968-07-18,917.95,776.94,791.73,-3.25,-0.35
1968-07-19,913.92,777.01,791.87,-4.03,-0.44
1968-07-22,900.32,777.06,791.95,-13.6,-1.49
1968-07-23,898.1,777.12,792.03,-2.22,-0.25
1968-07-25,885.47,777.17,792.06,-12.63,-1.41
1968-07-26,888.47,777.22,792.09,3.0,0.34
1968-07-29,883.36,777.27,792.12,-5.11,-0.58
1968-07-30,883.0,777.32,792.16,-0.36,-0.04
1968-08-01,878.07,777.37,792.18,-4.93,-0.56
1968-08-02,871.27,777.41,792.2,-6.8,-0.77
1968-08-05,872.53,777.46,792.29,1.26,0.14
1968-08-06,876.92,777.5,792.37,4.39,0.5
1968-08-08,870.37,777.55,792.54,-6.55,-0.75
1968-08-09,869.65,777.59,792.7,-0.72,-0.08
1968-08-12,881.02,777.64,792.89,11.37,1.31
1968-08-13,884.68,777.69,793.09,3.66,0.42
1968-08-15,879.51,777.73,793.34,-5.17,-0.58
1968-08-16,885.89,777.78,793.59,6.38,0.73
1968-08-19,887.68,777.83,793.84,1.79,0.2
1968-08-20,888.67,777.88,794.09,0.99,0.11
1968-08-22,888.3,777.94,794.25,-0.37,-0.04
1968-08-23,892.34,777.99,794.42,4.04,0.45
1968-08-26,896.13,778.04,794.49,3.79,0.42
1968-08-27,893.65,778.1,794.56,-2.48,-0.28
1968-08-29,894.33,778.15,794.58,0.68,0.08
1968-08-30,896.01,778.2,794.59,1.68,0.19
1968-09-03,900.36,778.26,794.71,4.35,0.49
1968-09-04,906.95,778.32,794.82,6.59,0.73
1968-09-05,917.52,778.38,794.87,10.57,1.17
1968-09-06,921.25,778.45,794.91,3.73,0.41
1968-09-09,924.98,778.52,794.94,3.73,0.4
1968-09-10,919.38,778.58,794.98,-5.6,-0.61
1968-09-12,915.65,778.64,795.12,-3.73,-0.41
1968-09-13,917.21,778.71,795.26,1.56,0.17
1968-09-16,921.37,778.77,795.33,4.16,0.45
1968-09-17,923.05,778.84,795.4,1.68,0.18
1968-09-19,923.98,778.91,795.44,0.93,0.1
1968-09-20,924.42,778.97,795.48,0.44,0.05
1968-09-23,930.45,779.04,795.84,6.03,0.65
1968-09-24,938.28,779.12,796.19,7.83,0.84
1968-09-26,933.24,779.19,796.39,-5.04,-0.54
1968-09-27,933.8,779.26,796.59,0.56,0.06
1968-09-30,935.79,779.33,796.71,1.99,0.21
1968-10-01,942.32,779.4,796.82,6.53,0.7
1968-10-03,949.47,779.48,796.9,7.15,0.76
1968-10-04,952.95,779.56,796.99,3.48,0.37
1968-10-07,956.68,779.64,797.01,3.73,0.39
1968-10-08,956.24,779.72,797.04,-0.44,-0.05
1968-10-10,949.78,779.8,797.08,-6.46,-0.68
1968-10-11,949.59,779.88,797.12,-0.19,-0.02
1968-10-14,949.96,779.95,797.27,0.37,0.04
1968-10-15,955.31,780.03,797.43,5.35,0.56
1968-10-17,958.91,780.12,797.43,3.6,0.38
1968-10-18,967.49,780.2,797.43,8.58,0.89
1968-10-21,967.49,780.29,797.6,0.0,0.0
1968-10-22,963.14,780.37,797.77,-4.35,-0.45
1968-10-24,956.68,780.45,797.96,-6.46,-0.67
1968-10-25,961.28,780.53,798.16,4.6,0.48
1968-10-28,957.73,780.61,798.58,-3.55,-0.37
1968-10-29,951.08,780.69,798.99,-6.65,-0.69
1968-10-31,952.39,780.77,799.05,1.31,0.14
1968-11-01,948.41,780.84,799.1,-3.98,-0.42
1968-11-04,946.23,780.92,799.24,-2.18,-0.23
1968-11-06,949.47,780.99,799.38,3.24,0.34
1968-11-07,950.65,781.07,799.46,1.18,0.12
1968-11-08,958.98,781.15,799.55,8.33,0.88
1968-11-12,964.2,781.24,799.85,5.22,0.54
1968-11-13,967.43,781.32,800.14,3.23,0.33
1968-11-14,963.89,781.4,800.22,-3.54,-0.37
1968-11-15,965.88,781.49,800.31,1.99,0.21
1968-11-18,963.7,781.57,800.71,-2.18,-0.23
1968-11-19,966.75,781.65,801.11,3.05,0.32
1968-11-21,965.13,781.73,801.13,-1.62,-0.17
1968-11-22,967.06,781.82,801.16,1.93,0.2
1968-11-25,971.35,781.9,801.41,4.29,0.44
1968-11-26,979.49,781.99,801.67,8.14,0.84
1968-11-27,976.32,782.08,801.94,-3.17,-0.32
1968-11-29,985.08,782.17,802.22,8.76,0.9
1968-12-02,983.34,782.26,802.35,-1.74,-0.18
1968-12-03,985.21,782.35,802.48,1.87,0.19
1968-12-05,977.69,782.44,802.62,-7.52,-0.76
1968-12-06,978.24,782.53,802.75,0.55,0.06
1968-12-09,979.36,782.62,803.05,1.12,0.11
1968-12-10,977.69,782.7,803.34,-1.67,-0.17
1968-12-12,977.13,782.79,803.56,-0.56,-0.06
1968-12-13,981.29,782.88,803.77,4.16,0.43
1968-12-16,976.32,782.97,804.06,-4.97,-0.51
1968-12-17,970.91,783.05,804.34,-5.41,-0.55
1968-12-19,975.14,783.14,804.48,4.23,0.44
1968-12-20,966.99,783.22,804.62,-8.15,-0.84
1968-12-23,953.75,783.3,804.66,-13.24,-1.37
1968-12-24,952.32,783.37,804.7,-1.43,-0.15
1968-12-26,954.25,783.45,804.88,1.93,0.2
1968-12-27,952.51,783.52,805.06,-1.74,-0.18
1968-12-30,945.11,783.6,805.28,-7.4,-0.78
1968-12-31,943.75,783.67,805.51,-1.36,-0.14
1969-01-02,947.73,783.74,805.52,3.98,0.42
1969-01-03,951.89,783.82,805.54,4.16,0.44
1969-01-06,936.66,783.88,805.63,-15.23,-1.6
1969-01-07,925.72,783.95,805.72,-10.94,-1.17
1969-01-08,921.25,784.01,805.87,-4.47,-0.48
1969-01-09,927.46,784.07,806.01,6.21,0.67
1969-01-10,925.53,784.14,806.02,-1.93,-0.21
1969-01-13,923.11,784.2,806.03,-2.42,-0.26
1969-01-14,928.33,784.26,806.03,5.22,0.57
1969-01-15,931.75,784.33,806.03,3.42,0.37
1969-01-16,938.59,784.4,806.13,6.84,0.73
1969-01-17,935.54,784.46,806.23,-3.05,-0.32
1969-01-20,931.25,784.53,806.65,-4.29,-0.46
1969-01-21,929.82,784.59,807.07,-1.43,-0.15
1969-01-22,934.17,784.66,807.12,4.35,0.47
1969-01-23,940.2,784.73,807.18,6.03,0.65
1969-01-24,938.59,784.8,807.18,-1.61,-0.17
1969-01-27,937.47,784.86,807.18,-1.12,-0.12
1969-01-28,938.4,784.93,807.23,0.93,0.1
1969-01-29,938.09,785.0,807.29,-0.31,-0.03
1969-01-30,942.13,785.07,807.41,4.04,0.43
1969-01-31,946.05,785.14,807.53,3.92,0.42
1969-02-03,946.85,785.21,807.75,0.8,0.08
1969-02-04,945.11,785.28,807.96,-1.74,-0.18
1969-02-05,945.98,785.35,807.99,0.87,0.09
1969-02-06,946.67,785.42,808.01,0.69,0.07
1969-02-07,947.85,785.5,808.38,1.18,0.12
1969-02-11,948.97,785.57,808.74,1.12,0.12
1969-02-12,949.09,785.64,808.96,0.12,0.01
1969-02-13,952.7,785.71,809.18,3.61,0.38
1969-02-14,951.95,785.79,809.28,-0.75,-0.08
1969-02-17,937.72,785.85,809.39,-14.23,-1.49
1969-02-18,930.82,785.92,809.39,-6.9,-0.74
1969-02-19,925.1,785.98,809.39,-5.72,-0.61
1969-02-20,916.65,786.04,809.39,-8.45,-0.91
1969-02-24,903.97,786.09,809.4,-12.68,-1.38
1969-02-25,899.8,786.14,809.49,-4.17,-0.46
1969-02-26,905.77,786.19,809.57,5.97,0.66
1969-02-27,903.03,786.24,809.6,-2.74,-0.3
1969-02-28,905.21,786.29,809.63,2.18,0.24
1969-03-03,908.63,786.35,809.77,3.42,0.38
1969-03-04,919.51,786.41,809.91,10.88,1.2
1969-03-05,923.11,786.47,810.33,3.6,0.39
1969-03-06,913.54,786.52,810.74,-9.57,-1.04
1969-03-07,911.18,786.58,810.75,-2.36,-0.26
1969-03-10,917.14,786.63,810.77,5.96,0.65
1969-03-11,920.93,786.69,810.81,3.79,0.41
1969-03-12,917.52,786.75,810.85,-3.41,-0.37
1969-03-13,907.14,786.8,811.05,-10.38,-1.13
1969-03-14,904.28,786.85,811.25,-2.86,-0.32
1969-03-17,904.03,786.91,811.34,-0.25,-0.03
1969-03-18,907.38,786.96,811.43,3.35,0.37
1969-03-19,912.11,787.01,811.61,4.73,0.52
1969-03-20,920.13,787.07,811.79,8.02,0.88
1969-03-21,920.0,787.13,811.83,-0.13,-0.01
1969-03-24,917.08,787.18,811.87,-2.92,-0.32
1969-03-25,917.08,787.24,812.34,0.0,0.0
1969-03-26,923.3,787.3,812.8,6.22,0.68
1969-03-27,930.88,787.36,812.8,7.58,0.82
1969-03-28,935.48,787.43,812.81,4.6,0.49
1969-04-01,933.08,787.49,812.91,-2.4,-0.26
1969-04-02,930.92,787.55,813.02,-2.16,-0.23
1969-04-03,927.3,787.61,813.09,-3.62,-0.39
1969-04-07,918.78,787.67,813.16,-8.52,-0.92
1969-04-08,923.17,787.73,813.22,4.39,0.48
1969-04-09,929.97,787.79,813.29,6.8,0.74
1969-04-10,932.89,787.85,813.38,2.92,0.31
1969-04-11,933.46,787.92,813.47,0.57,0.06
1969-04-14,932.64,787.98,813.51,-0.82,-0.09
1969-04-15,931.94,788.04,813.56,-0.7,-0.08
1969-04-16,923.49,788.1,813.58,-8.45,-0.91
1969-04-17,924.12,788.16,813.6,0.63,0.07
1969-04-18,924.82,788.22,813.67,0.7,0.08
1969-04-21,917.51,788.28,813.75,-7.31,-0.79
1969-04-22,918.59,788.33,813.76,1.08,0.12
1969-04-23,917.64,788.39,813.78,-0.95,-0.1
1969-04-24,921.2,788.44,813.83,3.56,0.39
1969-04-25,924.0,788.5,813.87,2.8,0.3
1969-04-28,925.08,788.56,814.0,1.08,0.12
1969-04-29,934.1,788.62,814.14,9.02,0.98
1969-04-30,950.18,788.69,814.18,16.08,1.72
1969-05-01,949.22,788.76,814.22,-0.96,-0.1
1969-05-02,957.17,788.84,814.26,7.95,0.84
1969-05-05,958.95,788.91,814.3,1.78,0.19
1969-05-06,962.06,788.98,814.3,3.11,0.32
1969-05-07,959.6,789.06,814.3,-2.46,-0.26
1969-05-08,963.68,789.13,814.6,4.08,0.43
1969-05-09,961.61,789.21,814.89,-2.07,-0.21
1969-05-12,957.86,789.28,814.91,-3.75,-0.39
1969-05-13,962.97,789.35,814.93,5.11,0.53
1969-05-14,968.85,789.43,815.11,5.88,0.61
1969-05-15,965.16,789.51,815.29,-3.69,-0.38
1969-05-16,967.3,789.58,815.3,2.14,0.22
1969-05-19,959.02,789.65,815.31,-8.28,-0.86
1969-05-20,949.26,789.72,815.61,-9.76,-1.02
1969-05-21,951.78,789.79,815.91,2.52,0.27
1969-05-22,950.04,789.86,815.97,-1.74,-0.18
1969-05-23,947.45,789.93,816.03,-2.59,-0.27
1969-05-26,946.94,790.0,816.06,-0.51,-0.05
1969-05-27,938.66,790.06,816.08,-8.28,-0.87
1969-05-28,936.92,790.12,816.15,-1.74,-0.19
1969-05-29,937.56,790.18,816.22,0.64,0.07
1969-06-02,933.17,790.25,816.35,-4.39,-0.47
1969-06-03,930.78,790.31,816.48,-2.39,-0.26
1969-06-04,928.84,790.37,816.59,-1.94,-0.21
1969-06-05,930.71,790.42,816.7,1.87,0.2
1969-06-06,924.77,790.48,816.7,-5.94,-0.64
1969-06-09,918.05,790.54,816.7,-6.72,-0.73
1969-06-10,912.49,790.59,816.79,-5.56,-0.61
1969-06-11,904.6,790.64,816.87,-7.89,-0.86
1969-06-12,892.58,790.68,816.99,-12.02,-1.33
1969-06-13,894.84,790.72,817.1,2.26,0.25
1969-06-16,891.16,790.77,817.19,-3.68,-0.41
1969-06-17,885.73,790.81,817.28,-5.43,-0.61
1969-06-18,887.09,790.85,817.61,1.36,0.15
1969-06-19,882.37,790.89,817.94,-4.72,-0.53
1969-06-20,876.16,790.92,817.96,-6.21,-0.7
1969-06-23,870.86,790.96,817.98,-5.3,-0.6
1969-06-24,877.2,790.99,818.07,6.34,0.73
1969-06-25,874.1,791.03,818.16,-3.1,-0.35
1969-06-26,870.28,791.06,818.16,-3.82,-0.44
1969-06-27,869.76,791.1,818.16,-0.52,-0.06
1969-06-30,873.19,791.13,818.36,3.43,0.39
1969-07-01,875.9,791.17,818.56,2.71,0.31
1969-07-02,880.69,791.2,818.74,4.79,0.55
1969-07-03,886.12,791.24,818.92,5.43,0.62
1969-07-07,883.21,791.28,819.0,-2.91,-0.33
1969-07-08,870.35,791.32,819.09,-12.86,-1.46
